unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
1051,0.528519837,6.316218,snow,5.1809196,sled,4.520461,yard,3.8730285,shepherd dog,1.6886276,hound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.506523371,0.5457642078399658,0.1672611236572265,0.15723246335983276
1052,0.299164337,2.0086498,frilled-necked lizard,1.9884958,Airedale Terrier,1.4581423,Asian elephant,1.1798035,otter,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.495053023,0.2434592992067337,0.0394673347473144,0.024108588695526123
1053,0.402575731,3.025283,shoes,2.2898047,crossword,2.1878145,counter,1.9849578,bottling,1.6907475,"doorway, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.30570522,0.3709974586963653,0.0613608956336975,0.060855329036712646
1054,0.446670299,4.135324,sled,3.5666244,riding,3.563404,handicap,2.0682137,tourist,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.342336863,0.4551214575767517,0.1059924960136413,0.10200285911560059
1055,0.454791665,6.1368613,hike,3.7297761,terraces,2.7818708,market,2.5564306,parade,2.3920488,digging,1.8514282,bighorn sheep,0.0,0,0.0,0,0.0,0,0,0,0.385101825,0.4313890039920807,0.1356412172317505,0.11819285154342651
1056,0.400800019,3.073119,T-shirt,2.1661842,ambulance,2.1558056,uniform,1.8136252,passing,1.5231919,schnauzer,1.2539175,bovid,0.6789457,arthropod,0.0,0,0.0,0,0,0,0.310922652,0.3579247593879699,0.0803597569465637,0.057704806327819824
1057,0.455266533,6.1014624,sliding door,4.221003,gadget,3.1364372,home theater,2.1385896,telescreen,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.461817354,0.3938184678554535,0.0965840816497802,0.08500629663467407
1058,0.383379433,3.6017284,scraper,2.75337,graduation,2.4308014,cooking,2.3831003,stingray,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.425902188,0.334435760974884,0.0728310346603393,0.06418114900588989
1059,0.50132966,4.595399,sport,2.8834045,gymnast,2.7177908,rock beauty fish,2.3884983,Boston Terrier,2.382007,beak,2.0152636,goose,0.0,0,0.0,0,0.0,0,0,0,0.339538664,0.4901173114776611,0.113611876964569,0.09990644454956055
1060,0.426395618,2.638817,knitting,2.1164827,leopard,1.6884433,piano,1.3334055,boar,1.1560661,cello,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.268591851,0.4132604897022247,0.0641608238220214,0.05714160203933716
1061,0.451641071,6.8087673,gadget,5.0126657,graduation,4.5095296,abaya,3.7237926,piano,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.531719387,0.4131581783294678,0.0878413915634155,0.08171594142913818
1062,0.325296351,3.7630584,stereo,3.667248,trolley,2.7674863,ant,1.6808428,homopterous insect,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.49108392,0.3175984025001526,0.0580794215202331,0.0544697642326355
1063,0.371655864,4.4273887,industry,3.4353602,aircraft,2.7998588,telescope,2.6176136,vent,2.3157809,steam locomotive,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.376992702,0.3692114353179931,0.0817828178405761,0.08042573928833008
1064,0.191652182,3.7104552,species,2.4795475,musteline mammal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.931055427,0.1595619469881057,0.0978795289993286,0.03141212463378906
1065,0.425113098,3.440356,technician,3.1191583,controls,2.9772942,toiletry,2.6902406,gadget,2.1096158,sink,1.7962936,spitz,0.0,0,0.0,0,0.0,0,0,0,0.300681859,0.3950318992137909,0.0706797838211059,0.06804466247558594
1066,0.364731107,5.919141,grasp,4.723434,embossing,4.335469,sprinkled,3.8134003,bun,2.2158701,fruit,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.416211873,0.3481893837451935,0.0624762773513793,0.05995219945907593
1067,0.395844715,3.76627,bun,3.120183,roast,2.6670997,gastropod,2.4358506,cruciferous vegetable,2.1390176,lotion,1.3742648,grey fox,0.0,0,0.0,0,0.0,0,0,0,0.355963618,0.3559402227401733,0.04079270362854,0.029850780963897705
1068,0.351731341,2.09422,rodent,1.6872987,ferret,1.3966982,Arctic fox,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.354695022,0.337808221578598,0.0642058849334716,0.057749390602111816
1069,0.344816089,3.2429717,zebra,2.7053466,accordion,1.8968321,magpie,1.5373669,black-and-white colobus,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.417841017,0.3046941459178924,0.0357352495193481,0.014295220375061035
1070,0.420575292,6.0705214,crash helmet,3.655656,piggy bank,3.3783166,aircraft,2.974983,maracas,1.9068098,beetle,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.417628944,0.3480283617973327,0.0857617259025573,0.0604434609413147
1071,0.35405193,4.0820827,carload,2.3936574,barrier,2.2339265,tube,2.103274,water tank,1.6740632,binder,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.369146973,0.2799013555049896,0.0269173979759216,0.01489037275314331
1072,0.35957977,2.338956,front curtain,2.2197886,brown bear,1.8984685,spitz,1.6962801,sow,1.2991772,pan flute,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.339271069,0.3193102180957794,0.0081952214241027,-0.01909661293029785
1073,0.502555731,4.998649,attire,3.8750532,coraciiform bird,3.0461037,gymnastics,2.300075,stork,1.872103,bird,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.398078501,0.4892087578773498,0.0927351713180542,0.07393169403076172
1074,0.397058007,5.7000933,broccoli,3.4320662,moat,3.151529,thatched roof,1.4909135,guenon,1.3950803,Komodo dragon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.473675102,0.4460811018943786,0.0747870206832885,0.073436439037323
1075,0.46824477,7.894351,working,6.987285,jet,4.699032,photocopier,3.117851,mobile home,2.924092,hemisphere,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.50279367,0.4079969823360443,0.0624253153800964,0.06610935926437378
1076,0.253137514,1.252963,Christmas stocking,1.1312686,cleaner,1.0697942,raiment,0.7057466,strap,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.170331568,0.2441578805446624,-0.0085450410842895,0.0004775524139404297
1077,0.539852567,5.813187,sailing,4.481864,fishing,4.1725554,kayak,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.48227039,0.4728300273418426,0.1113028526306152,0.08360695838928223
1078,0.410150087,5.4009547,swirly,4.642718,embellishment,4.374738,kitsch,2.220463,teapot,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.441257566,0.3341239392757416,0.0765513181686401,0.059125661849975586
1079,0.422299151,5.959283,clave,2.7708573,spindle,2.4469051,mortar and pestle,2.1552515,gymnast,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.493844569,0.2285576611757278,-0.0032076835632324,-0.01765918731689453
1080,0.479342429,4.356231,pineapple,2.8088872,hummingbird,2.5999742,fish,2.4764473,vibrissae,2.2102435,chameleon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.356635779,0.4720446765422821,0.1042854189872741,0.0857619047164917
1081,0.310423205,3.7600873,attire,2.7297122,birthday,1.9643729,bike,1.0871189,Alaskan Malamute,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.364542693,0.3046059310436249,0.0649908185005188,0.06470358371734619
1082,0.380376713,5.473139,sewing machine,3.5738497,rabbit,2.9982214,coffeemaker,2.1701295,marimba,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.520954669,0.3564324378967285,0.0505104660987854,0.011861562728881836
1083,0.469991714,7.0100093,chain-link fence,2.4322999,tennis,2.0069933,Beagle,1.2424262,padlock,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.362063527,0.374472439289093,0.0213519930839538,0.01570075750350952
1084,0.330051062,4.917238,shoulder,2.5845263,grasp,2.3528252,whip,2.2901309,livestock,1.2863196,dromedary,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.371717602,0.3179271221160888,0.0448051691055297,0.03649735450744629
1085,0.373318166,3.0134265,kennel,2.0522323,toilet,1.6062427,Bouvier des Flandres dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.370995969,0.3616176545619964,0.0539305210113525,0.054823994636535645
1086,0.30032003,4.0186944,hill,2.1649444,breathing device,1.632767,tower,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.451420814,0.2885540425777435,0.0471447706222534,0.04045373201370239
1087,0.523769377,6.4177947,pumpkin,3.0648577,Shih Tzu,2.9709857,mower,2.712532,schnauzer,1.8821902,matted,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.439817637,0.5159475207328796,0.1111474633216857,0.10022574663162231
1088,0.43328762,4.429454,braided,3.0107481,bunch,2.918554,yarn,2.5194867,shawl,2.5033438,pagoda,2.1430337,sea urchin,1.7949983,tradition,1.533897,gland,0.0,0,0,0,0.322213143,0.4179639220237732,0.0783365964889526,0.04006063938140869
1089,0.452841481,5.795044,"bank, indoor",5.1881127,pack,4.8073997,scanner,4.3461533,safe,3.7779727,parallel bars,2.86378,police van,2.6020408,tennis,0.0,0,0.0,0,0,0,0.457946181,0.3919845521450043,0.0451894998550415,0.031042039394378662
1090,0.366143577,3.1516488,plastic,3.1502292,glass,3.1483643,meat,2.5712893,swimming,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.330131024,0.3367934226989746,0.0845991373062133,0.0847960114479065
1091,0.416461962,3.3285546,elephant,3.1808596,dung beetle,3.0618403,helmet,2.5863037,vulture,2.355542,bustard,2.0976028,turtle,0.0,0,0.0,0,0.0,0,0,0,0.450275034,0.4126144349575043,0.0481778979301452,0.04244124889373779
1092,0.449319589,6.2690687,amazement,4.078988,balaclava,2.9117563,retriever,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.380487978,0.3626387119293213,0.0435914993286132,0.02917170524597168
1093,0.434824684,5.209084,bedchamber,3.619628,railing,3.4114425,carousel,3.39421,altar,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.528549373,0.3785653710365295,0.0914060473442077,0.08301782608032227
1094,0.356160999,4.2636538,brake,3.759457,controller,2.4264126,pretzel,1.4391737,ring-necked snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.388600647,0.3663390278816223,0.0328848958015441,0.03371703624725342
1095,0.344792908,5.214564,wooden spoon,3.0961752,box,2.1045015,beating-reed instrument,1.7748811,hotdog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.457825243,0.2591421008110046,0.03923100233078,0.01507347822189331
1096,0.534490739,10.510876,mountain,6.3019166,stone wall,5.945258,cliff,3.0922217,seabird,2.034306,ungulate,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.58582741,0.5188473463058472,0.1744675636291504,0.16321241855621338
1097,0.381089524,4.043841,arrangement,3.9593396,nectar,2.6790073,dinner,2.0073333,rabbit,1.9318911,coral fungus,1.667115,space shuttle,0.0,0,0.0,0,0.0,0,0,0,0.400755554,0.3731645047664642,0.0603494048118591,0.05949842929840088
1098,0.43489572,7.478017,military,2.6444192,half-track,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.425476909,0.4107663631439209,0.1280668377876281,0.1137617826461792
1099,0.437649976,5.073292,pallet,4.7250323,pannier,3.7477922,farm machine,1.9998362,birdhouse,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.384358793,0.3535836040973663,0.0837166905403137,0.07074344158172607
1100,0.45119963,5.545648,geyser,2.7656982,mashed potatoes,2.7595854,steam locomotive,2.5237675,bikini,2.341964,sparrow,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.434851438,0.3602980077266693,0.0245209336280822,0.014675378799438477
1101,0.357164286,3.220381,clothes,2.4159937,baggy,1.964267,Yorkshire Terrier,1.5847936,sleeping bag,1.1179371,Airedale Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.389314443,0.3322453200817108,0.0617287755012512,0.06007331609725952
1102,0.466120625,3.746948,aircraft,3.162063,outfielder,3.05157,flamingo,1.9927957,spaniel,1.7150935,Afghan Hound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.31091094,0.4251952767372131,0.1317660808563232,0.1032211184501648
1103,0.42445942,2.121816,sea,1.6103395,cartilaginous fish,1.4141306,manatee,1.4124068,dough,1.2538263,darkness,1.1615789,sleeping bag,0.0,0,0.0,0,0.0,0,0,0,0.264119685,0.3663796782493591,0.0635086297988891,0.0500035285949707
1104,0.402413566,2.7852902,maypole,2.1163025,lionfish,2.0312946,carousel,1.5025014,king penguin,1.2611077,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.405508399,0.3741565644741058,0.0409644246101379,0.040679097175598145
1105,0.479747094,3.3398607,habitat,3.0496118,scenery,2.0918639,fox,1.9640709,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.367175013,0.4912871718406677,0.1863474249839782,0.16139006614685059
1106,0.58469361,9.561749,crisp,8.909259,fruit,7.3406277,supper,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.774801612,0.5745742917060852,0.2029255032539367,0.19378292560577393
1107,0.345652384,2.5082517,Dobermann,1.9464432,block plane,1.8947693,chimpanzee,1.7097492,aquatic mammal,1.6063273,African rock python,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.342741877,0.3301456272602081,0.0425674319267272,0.006978809833526611
1108,0.486640537,5.292555,brocolli,4.696955,cauliflower,3.6487856,volcano,3.5101964,picturesque,2.86046,graduation,2.412308,coral fungus,0.0,0,0.0,0,0.0,0,0,0,0.48374635,0.5423567295074463,0.0524422526359558,0.04805225133895874
1109,0.464118752,3.7928138,controller,3.2840364,traffic light,3.1986938,horse chestnut seed,2.1238692,plunger,1.6208358,croquet ball,1.4394968,Standard Schnauzer,0.0,0,0.0,0,0.0,0,0,0,0.423489034,0.323728859424591,0.0456591248512268,0.028484225273132324
1110,0.494060785,8.067908,aircraft,3.7302155,mixing bowl,2.0034227,red fox,1.8375815,wheelbarrow,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.404393137,0.4302076697349548,0.1081796884536743,0.08746093511581421
1111,0.515262733,10.629429,sidewalk,10.005763,entrance,6.0384645,public transport,4.772477,rickshaw,4.533756,guard,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.72268796,0.5037081241607666,0.1718570590019226,0.15574419498443604
1112,0.346790703,1.3418287,gastropod,1.3140628,supper,1.2729831,barometer,0.5909755,ferret,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.229174331,0.2788402438163757,0.0506210923194885,0.03353971242904663
1113,0.489002132,3.4453819,pointer,3.0842412,French Bulldog,2.375417,Bullmastiff,2.2986145,Dobermann,1.4407499,giant panda,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.33551541,0.4528134167194366,0.1392967700958252,0.1254509687423706
1114,0.354642733,2.4385793,xylophone,2.1689467,cicada,1.6513252,gamebird,1.5317863,organ,1.3213041,scorpion,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.39282167,0.3655760884284973,0.0489659309387207,0.0427093505859375
1115,0.378962296,3.3419063,industry,2.785814,shoestring,2.5830967,"cathedral, indoor",2.298011,carriage,2.1236298,laborer,2.021116,mode,0.0,0,0.0,0,0.0,0,0,0,0.373775542,0.2954491376876831,0.0692029595375061,0.04673284292221069
1116,0.344663443,2.1921866,turtle,1.9187307,sundial,1.8606495,elephant,1.8467313,stingray,1.4840192,quail,1.3287598,schooner,0.0,0,0.0,0,0.0,0,0,0,0.488620013,0.2907651960849762,0.0289834737777709,0.012310147285461426
1117,0.404845573,4.831106,shoes,4.270524,clasp,2.7643778,dig,2.484186,hatchling,0.90199906,pup,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.501345456,0.4097616672515869,0.081428587436676,0.06551998853683472
1118,0.468987991,9.326019,hike,6.347152,river,5.4659863,riding,5.2412224,landform,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.524277985,0.453078031539917,0.1409597396850586,0.13697850704193115
1119,0.416285981,4.9930987,slats,4.1668444,shed,2.751736,window,1.5612344,pan flute,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.420255214,0.3343061506748199,0.0699695348739624,0.06709593534469604
1120,0.492785381,2.8398209,graduation,2.752982,retriever,2.1625347,elephant,2.0398195,bird,1.7032449,bald eagle,1.610825,Soft-coated Wheaten Terrier,0.0,0,0.0,0,0.0,0,0,0,0.3412036,0.4444732367992401,0.0889540314674377,0.0465773344039917
1121,0.463372318,5.1332,satellite,3.1838558,derrick,2.2078958,berth,1.7442182,mast,1.6592666,hymenopterous insect,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.456737697,0.4149385094642639,0.0725037455558776,0.06022810935974121
1122,0.493283598,6.394899,pond,5.5841846,glass,3.5329676,swimming,2.76117,tub,1.8137999,spider,1.6065885,aquatic bird,0.0,0,0.0,0,0.0,0,0,0,0.405557364,0.4991771876811981,0.0968318581581115,0.09028172492980957
1123,0.410034663,3.1145098,supper,2.989876,pizza,2.0461192,trifle,1.5616599,borzoi,0.8518931,arthropod,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.35071528,0.3587920367717743,0.0921885967254638,0.0809897780418396
1124,0.50520947,6.4746075,alcohol,4.6766853,glass,3.0666077,soda bottle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.421682715,0.4560848474502563,0.1486881971359253,0.14377069473266602
1125,0.380141421,1.7464443,pelican,1.6952888,reptile,1.3067303,decapod crustacean,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.315170169,0.3175837099552154,0.0462364554405212,0.02092111110687256
1126,0.534390595,7.776166,lime,5.0830903,vegetable,3.0734868,Granny Smith apple,2.6235104,green mamba,2.0103495,macrofauna,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.454535306,0.4776084125041961,0.1319029927253723,0.10685384273529053
1127,0.399729198,5.2989655,tracked vehicle,3.6890411,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.506079257,0.265114814043045,0.000531792640686,-0.0071353912353515625
1128,0.410507673,4.5313177,hedgehog,1.9543188,brush,1.8055396,parasol,1.7721846,safety pin,1.1267254,supporting structure,1.1058984,turnstile,0.0,0,0.0,0,0.0,0,0,0,0.299523354,0.3257042467594147,0.0714954137802124,0.048906922340393066
1129,0.400653623,4.5968823,athletics,4.0468254,statue,2.9008129,great ape,2.852387,terrapin,1.5644832,American alligator,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.387702018,0.397075742483139,0.0799929499626159,0.06144702434539795
1130,0.40443033,4.2948356,casino,3.5851164,entree,3.3778257,dinner,3.1159234,anthozoan,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.475533873,0.303645372390747,0.0442419052124023,0.05366998910903931
1131,0.539395149,4.969673,macrofauna,3.731447,bird,3.240787,wildlife,2.4985123,fungus,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.620867431,0.5167198777198792,0.199370265007019,0.14688366651535034
1132,0.491348211,6.8586493,supper,6.734069,table,3.0219917,utensil,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.528761506,0.4613313972949981,0.0960856676101684,0.08732408285140991
1133,0.460613738,3.6431444,photocopier,3.6017113,rack,3.500822,split-rail fence,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.442299813,0.3577872812747955,0.0336108207702636,0.023852944374084473
1134,0.435735248,5.8944674,tepee,4.5653205,hoop skirt,2.6893964,sailing vessel,2.3476212,lampshade,2.0202398,mosquito net,1.1175022,primate,0.0,0,0.0,0,0.0,0,0,0,0.477307171,0.3793207705020904,0.0790033936500549,0.06949883699417114
1135,0.368113511,2.8437343,object,2.7172112,grip,2.536366,peripheral,1.93206,opener,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.333513439,0.3596140742301941,0.0632368326187133,0.06793862581253052
1136,0.447448368,4.439606,roast,2.4146712,turtle,2.2464292,coffee maker,2.1851277,shipwreck,1.1193932,arthropod,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.327518463,0.3994497060775757,0.0774864554405212,0.07145142555236816
1137,0.469992808,1.6948322,tiger shark,1.6893556,sandpiper,1.5924003,soft-finned fish,1.4031314,photocopier,1.2029499,hummingbird,0.94365185,Miniature Schnauzer,0.0,0,0.0,0,0.0,0,0,0,0.31649664,0.3143204748630523,0.0483412742614746,0.026431560516357422
1138,0.459854865,3.2420413,wrap,3.049675,crust,2.12431,conch,2.0647602,reef,1.6538042,English Setter,1.2793056,invertebrate,0.0,0,0.0,0,0.0,0,0,0,0.376773685,0.4290356040000915,0.0947769880294799,0.09575480222702026
1139,0.492247834,5.947213,cornet,5.0477986,calcification,2.7340286,glass,2.1778355,derrick,1.4412411,wading bird,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.327702224,0.3948416411876678,0.0498296618461608,0.06977349519729614
1140,0.41437248,4.338882,lotion,4.1167803,storage,3.776554,apiary,3.048612,collection,2.681968,pantry(scene),1.3495235,frilled-necked lizard,0.0,0,0.0,0,0.0,0,0,0,0.380346179,0.3122316002845764,0.0481919646263122,0.04440414905548096
1141,0.46473186,4.7943916,mask,2.061925,livestock,1.9039809,Italian Greyhound,1.7501588,bovid,1.7286007,dromedary,1.4439604,horse chestnut seed,0.0,0,0.0,0,0.0,0,0,0,0.279384881,0.32200887799263,0.0391431450843811,0.015177547931671143
1142,0.400305433,4.0249557,shoes,2.841058,plate,2.809829,uniform,2.5647013,bake,1.7487173,musical instrument,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.39701435,0.3600151240825653,0.0603799819946289,0.057361483573913574
1143,0.483860754,6.8336554,sport,4.870825,species,2.620758,bird,1.5919422,new world monkey,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.544706464,0.4695979654788971,0.1693004965782165,0.13021105527877808
1144,0.447527045,5.448591,hand tool,5.219147,pen,4.562833,kit,3.0629745,brushes,1.9862906,piano,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.417614371,0.4361709356307983,0.121475338935852,0.10456961393356323
1145,0.482467309,3.6647866,espresso machine,2.5335338,spaniel,2.4763055,horse chestnut seed,2.436422,retriever,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.425200403,0.4148657917976379,0.0275742411613464,0.014411985874176025
1146,0.306196063,3.7785008,unibody,2.6243472,weapon,1.8575672,amphibious vehicle,1.5770569,upright piano,1.5437667,printer,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.348838657,0.2312901765108108,0.0093753337860107,0.0035167932510375977
1147,0.431997438,4.7122707,wooden spoon,3.1698368,shoes,3.076209,Siamese cat,3.0159829,cowboy hat,2.0949047,hummingbird,1.4302132,beak,1.3718995,aquatic mammal,0.0,0,0.0,0,0,0,0.369416296,0.3660279810428619,0.0706316232681274,0.046051025390625
1148,0.471178894,5.9193377,toyshop,5.5760384,sweets,5.036252,foodstuffs,3.0509224,supper,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.456783533,0.4204119741916656,0.0936397910118103,0.09003835916519165
1149,0.378081896,4.23065,window screen,3.6474404,shed,3.09472,pleated,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.425594777,0.3171424567699432,0.0397992730140686,0.06139189004898071
1150,0.329112261,3.0804417,lock,2.4666317,badger,1.8917277,black-and-white colobus,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.421533555,0.3449508845806122,0.0439018011093139,0.03577160835266113
1151,0.531620498,3.3391695,bird of prey,3.2122452,fowl,1.7102839,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.36976409,0.5213757753372192,0.0583605170249938,0.03714632987976074
1152,0.288217471,1.906035,sprinter,1.558759,plectrum,1.3897917,wine,1.1574587,gadget,0.76420647,giant panda,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.283319861,0.2467100471258163,0.0244367122650146,0.008728981018066406
1153,0.41331098,5.1504927,overcoat,4.540207,athlete,3.5962992,hand tool,3.120257,bike,2.986922,standing,1.9180075,antelope,0.0,0,0.0,0,0.0,0,0,0,0.375194311,0.3990651965141296,0.0947519540786743,0.06402790546417236
1154,0.371170982,5.0179434,lotion,4.9793344,bikini,3.9552093,athlete,1.5182956,kit fox,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.460334539,0.3425823748111725,0.079362154006958,0.07993853092193604
